0.12254919,-0.0,0.06854139,0.13188492,2.7725413e-09,0.14717853,0.03306387,0.0074173124,0.109904125,0.10042852,0.10726956,0.08415161,0.087610856
0.12955521,1.2394024e-09,-0.0,0.18738994,0.21783878,0.15885808,0.13683896,0.013826689,-0.0,-0.0,0.15569234,-0.0,-0.0
-0.0,0.060927313,0.1697092,-0.0,0.01242035,0.3385306,-0.0,0.40402862,0.014383898,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.024216404,0.20784117,-0.0,0.0078952415,-0.0,0.31697184,0.29725996,0.0021151192,-0.0,-0.0,0.14370021
-0.0,-0.0,0.17687722,-0.0,0.20258467,0.0054537174,0.18732885,0.014566417,0.041487064,0.19705424,0.17464785,-0.0,-0.0
1.898972e-09,0.5543683,-0.0,8.394807e-09,-0.0,0.021555854,-0.0,0.05573933,-0.0,-0.0,-0.0,-0.0,0.36833644
-0.0,-0.0,0.07603263,0.07139533,0.06451946,0.3674492,-0.0,0.031856716,-0.0,3.8936665e-10,0.38874665,-0.0,-0.0
0.11803975,6.104637e-11,1.01354584e-10,3.4028433e-09,2.5486524e-10,0.010803832,0.3631017,0.025032993,7.680441e-12,0.15281369,0.33020803,1.0342579e-10,9.3126534e-11
7.586869e-11,0.110966265,0.07590206,0.3904048,0.08428471,0.006171216,0.072540455,0.024608955,6.4731202e-12,5.234103e-12,1.4800672e-13,0.23512161,1.7217933e-12
0.19407916,2.9671174e-08,0.18281192,0.08588798,3.0100364e-09,0.005789963,0.3943252,0.026223179,1.7304176e-08,5.090875e-09,1.0290337e-08,1.1598554e-08,0.110882506
