0.047636207,-0.0,0.1584287,0.008260274,0.11704882,0.11686746,-0.0,0.12352904,0.19009027,0.103971764,-0.0,0.13416746,-0.0
0.059460204,0.0632656,0.1561274,0.037905317,-0.0,0.14835551,-0.0,0.21405488,-0.0,-0.0,-0.0,0.09815644,0.2226747
-0.0,-0.0,-0.0,-0.0,-0.0,0.04467017,-0.0,-0.0,0.3192168,-0.0,0.38841435,0.24769865,-0.0
0.19394833,0.13243012,-0.0,-0.0,-0.0,0.019277934,0.08862511,0.1155829,-0.0,0.13611217,0.1157307,0.19829278,-0.0
0.15531833,-0.0,-0.0,-0.0,-0.0,0.14098966,0.19838515,-0.0,0.3080395,-0.0,0.19726732,-0.0,-0.0
-0.0,-0.0,0.0736551,0.2566635,0.20231678,-0.0,-0.0,-0.0,0.30044326,0.16692136,-0.0,-0.0,-0.0
-0.0,-0.0,0.066856146,0.22415675,0.016189834,-0.0,0.19289878,-0.0,0.18527342,0.12248395,0.108370334,0.08377075,-0.0
0.5068277,-0.0,-0.0,0.4931723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.15852222,-0.0,0.091942154,-0.0,-0.0,-0.0,0.06421719,-0.0,0.10967997,0.029710198,0.15400405,0.18198684,0.2099374
-0.0,0.21391338,-0.0,0.06788505,-0.0,-0.0,0.2522564,-0.0,0.05973542,0.18416604,0.15217356,0.06987012,-0.0
0.15152997,0.20267482,-0.0,0.026119173,0.08467266,0.16283843,-0.0,-0.0,-0.0,0.20990752,0.16225746,-0.0,-0.0
-0.0,-0.0,0.2817282,-0.0,-0.0,0.16988958,-0.0,0.06769266,0.22561945,-0.0,-0.0,0.16108598,0.093984164
0.14701968,0.13945206,-0.0,-0.0,0.06927392,-0.0,0.042244274,0.29725766,-0.0,-0.0,0.19056207,0.11419038,-0.0
0.15472741,0.13289778,-0.0,0.12799883,-0.0,0.025867034,0.04460592,0.12991682,0.07368479,0.116895035,0.14382924,-0.0,0.049577154
-0.0,-0.0,0.18787007,0.084082074,-0.0,0.33137962,-0.0,-0.0,-0.0,0.19423622,-0.0,0.202432,-0.0
-0.0,0.2830103,-0.0,-0.0,0.27428988,-0.0,0.05736894,0.033139125,-0.0,-0.0,-0.0,0.2638387,0.088353045
-0.0,0.28929982,-0.0,-0.0,0.13467193,-0.0,0.24816175,0.17069374,-0.0,-0.0,0.15717275,-0.0,-0.0
0.08050475,-0.0,-0.0,-0.0,-0.0,-0.0,0.06269314,0.2540098,0.2633002,-0.0,0.20529835,-0.0,0.13419369
0.1569724,-0.0,0.14701103,0.24838984,0.057840742,-0.0,0.11426768,-0.0,0.04530658,-0.0,-0.0,0.23021172,-0.0
-0.0,0.061438274,-0.0,-0.0,0.1601556,-0.0,-0.0,-0.0,-0.0,0.16358839,0.18862574,0.23424032,0.19195163
-0.0,0.21172786,-0.0,-0.0,0.22143091,0.25812468,-0.0,-0.0,0.12493548,-0.0,-0.0,0.18378116,-0.0
-0.0,-0.0,-0.0,0.20588021,0.10173291,-0.0,-0.0,-0.0,-0.0,0.16121037,-0.0,-0.0,0.53117657
-0.0,0.12775576,0.078942925,-0.0,0.18198614,-0.0,0.14811282,-0.0,0.03176385,0.20657969,0.17438601,0.050472807,-0.0
0.18245848,0.16732551,0.024381725,-0.0,0.09017264,0.16184287,0.13745016,-0.0,0.05934374,-0.0,-0.0,-0.0,0.17702489
0.12615262,0.05679581,-0.0,0.28797647,-0.0,0.050684094,-0.0,-0.0,0.2760787,-0.0,-0.0,-0.0,0.20231229
-0.0,0.115931004,0.17001863,-0.0,0.10035959,-0.0,-0.0,0.28312647,0.18942551,0.14113879,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.020385772,-0.0,0.16873868,-0.0,0.17204884,-0.0,0.24018693,0.051000144,0.226838,0.12080175
0.05469909,-0.0,0.2709025,-0.0,0.289034,-0.0,-0.0,-0.0,-0.0,0.19269699,-0.0,-0.0,0.19266741
0.17883953,0.12315813,0.16373307,-0.0,0.11436784,0.05390582,-0.0,0.08801233,0.10856478,0.07288582,-0.0,0.09653266,-0.0
-0.0,0.072003625,0.069676995,0.16926242,-0.0,-0.0,-0.0,0.116929,-0.0,0.27924412,0.03947887,0.25340486,-0.0
-0.0,0.16637918,0.092108525,-0.0,-0.0,-0.0,-0.0,0.24259195,0.2360648,-0.0,-0.0,0.120351106,0.14250441
-0.0,0.18016432,-0.0,0.09994938,-0.0,0.072320096,0.18002543,-0.0,0.18779342,-0.0,-0.0,0.13373192,0.14601547
0.08998795,-0.0,0.04800898,-0.0,-0.0,-0.0,0.0611687,0.26813227,0.27366185,-0.0,0.2590403,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.46027902,-0.0,0.2184041,-0.0,0.32131684
0.12756246,-0.0,-0.0,0.26162282,-0.0,0.008855942,-0.0,-0.0,-0.0,0.111672886,-0.0,0.20573686,0.28454897
-0.0,-0.0,-0.0,0.24196023,0.13825653,-0.0,0.071787454,-0.0,0.090039745,0.22586116,0.14272994,-0.0,0.089364894
0.07879399,0.19209103,0.15109771,0.18958278,0.043207865,-0.0,-0.0,-0.0,0.07263758,0.066803016,0.20578606,-0.0,-0.0
-0.0,0.18656787,0.08502329,-0.0,0.13196321,0.033214528,-0.0,-0.0,-0.0,-0.0,0.31444693,-0.0,0.2487841
-0.0,-0.0,0.076593824,-0.0,0.09338731,-0.0,-0.0,0.2389629,0.32699448,0.26406154,-0.0,-0.0,-0.0
0.13325627,0.12868707,-0.0,0.21518895,0.0737881,-0.0,-0.0,-0.0,0.092141055,-0.0,-0.0,0.17552112,0.18141742
-0.0,0.13225931,-0.0,0.14300543,0.008899438,0.01098577,0.22072512,0.099300265,0.22170907,-0.0,-0.0,-0.0,0.16311564
-0.0,-0.0,0.18611325,-0.0,0.050104085,0.025253717,0.07103374,-0.0,0.12204276,0.18992151,-0.0,0.13424665,0.22128429
0.040595833,-0.0,-0.0,-0.0,-0.0,0.31529823,0.3357029,-0.0,0.07794813,-0.0,-0.0,0.23045482,-0.0
0.102774866,0.073470585,0.08363015,0.15676877,0.1681266,0.04498757,0.043318465,-0.0,0.14350237,-0.0,0.18342058,-0.0,-0.0
-0.0,-0.0,-0.0,0.23774406,-0.0,0.15545407,-0.0,-0.0,0.11286802,-0.0,-0.0,0.23685631,0.25707752
0.111653276,0.09747418,-0.0,0.0438695,0.020791534,-0.0,0.19928591,-0.0,0.13324754,0.090468906,-0.0,0.08371112,0.21949798
0.17292137,0.17369603,0.15461119,0.1766869,-0.0,-0.0,-0.0,0.030882547,0.18121526,-0.0,0.109986745,-0.0,-0.0
0.1836385,-0.0,0.09021172,0.103687316,0.1131166,-0.0,-0.0,-0.0,0.043315906,0.12475538,0.12788865,0.1800915,0.03329448
0.10748791,0.05486893,0.08955078,-0.0,0.10315386,-0.0,0.07418135,0.12449533,0.09730652,0.065773666,0.10052395,0.12960272,0.05305502
0.13887265,0.11800382,0.08123579,0.096471116,-0.0,0.052458726,-0.0,0.15143241,-0.0,-0.0,0.12687251,0.16729522,0.067357756
0.15981898,-0.0,-0.0,0.11262377,0.12733327,-0.0,-0.0,0.22292562,-0.0,0.25293338,0.12436503,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.19278084,0.29712912,-0.0,-0.0,-0.0,0.09950504,0.1924532,-0.0,0.2181317
